artist,track,album,dur_ms,track_no,explicit,popularity,artist_id,track_id,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Fu Manchu,Free And Easy (Summer Girls),No One Rides For Free,123106,5,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,75YP1Dz3jz2dMQTZDkF1gv,168DTXPqIzGN17SbHx4uvq,0.391,0.52,2,-12.585,1,0.0538,0.45,0.031,0.415,0.277,122.229,4
Fu Manchu,No Warning,Gigantoid,85064,6,FALSE,19,1TKaUU8ooBgSW9TlyKsw6k,2OoMbrZHCPj7qSkgECAQuH,0AUiFu4Sh6stPr4y8sgGsh,0.418,0.982,6,-6.412,1,0.0882,5.64e-6,0.358,0.0687,0.608,97.734,3
Fu Manchu,Lug,Daredevil,209400,8,FALSE,17,1TKaUU8ooBgSW9TlyKsw6k,08Zn3oH63HIAKNraFAKwUo,3dXWEWbAH9oemokfCacYX6,0.13,0.967,2,-3.914,0,0.0459,8.83e-5,8.58e-4,0.287,0.726,157.241,4
Fu Manchu,Ojo Rojo,Go for It...Live!,232813,8,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,2AMZq15n1nHQRvcAePRH5w,1PNRXNroskKYNRuwq5BXVF,0.306,0.957,0,-5.661,0,0.12,7.77e-4,0.447,0.973,0.344,135.972,4
Fu Manchu,Orbiter,Godzilla's / Eatin' Dust,198933,3,FALSE,27,1TKaUU8ooBgSW9TlyKsw6k,2HgVgX9O9vuOdo7kvtOMcH,7GyCk26ieCcV2CAtheDuYF,0.273,0.879,7,-4.697,1,0.192,0.00129,0.0598,0.307,0.51,167.594,4
Fu Manchu,Show And Shine,No One Rides For Free,174360,3,FALSE,19,1TKaUU8ooBgSW9TlyKsw6k,1JApCaFvlIifMnPrdpNfpt,168DTXPqIzGN17SbHx4uvq,0.198,0.958,8,-6.624,1,0.0632,1.07e-5,0.0533,0.124,0.375,165.273,4
Fu Manchu,Open Your Eyes,Start The Machine [Deluxe Edition],152293,8,FALSE,21,1TKaUU8ooBgSW9TlyKsw6k,3Atob3yBstclFoQa2AhWmY,5phTfsbMXuQv4fxi25Qy9d,0.448,0.902,0,-7.219,1,0.0533,0.0249,0.468,0.552,0.776,159.077,4
Fu Manchu,Squash That Fly,Go for It...Live!,183320,21,FALSE,29,1TKaUU8ooBgSW9TlyKsw6k,02P1Nd1DQB9Tmog2ndrP2L,1PNRXNroskKYNRuwq5BXVF,0.44,0.952,5,-6.141,1,0.1,0.0427,0.00172,0.774,0.292,137.117,4
Fu Manchu,Mutant,Gigantoid,138033,5,FALSE,19,1TKaUU8ooBgSW9TlyKsw6k,493daTrPPSfdauQGcaDTwP,0AUiFu4Sh6stPr4y8sgGsh,0.411,0.796,7,-7.688,0,0.039,0.0011,0.44,0.123,0.344,119.736,3
Fu Manchu,Superbird,No One Rides For Free,245626,6,FALSE,25,1TKaUU8ooBgSW9TlyKsw6k,6TJlKBBg3aCOJVQmWUDEys,168DTXPqIzGN17SbHx4uvq,0.424,0.828,1,-8.36,1,0.0397,9.83e-5,0.185,0.0694,0.421,116.205,4
Fu Manchu,Robotic Invasion,Gigantoid,257331,10,FALSE,25,1TKaUU8ooBgSW9TlyKsw6k,3ApTkL39LF49oWUoDKRQNq,0AUiFu4Sh6stPr4y8sgGsh,0.411,0.835,0,-8.087,1,0.0375,0.00306,0.151,0.387,0.736,127.582,4
Fu Manchu,Tilt,Daredevil,179160,2,FALSE,25,1TKaUU8ooBgSW9TlyKsw6k,4C8jkaWxFWn8A0CFr4hMsh,3dXWEWbAH9oemokfCacYX6,0.186,0.934,0,-4.914,0,0.0625,4.48e-6,0.119,0.251,0.411,147.505,4
Fu Manchu,Don't Panic,Clone of the Universe,124013,3,FALSE,30,1TKaUU8ooBgSW9TlyKsw6k,0e5jXSwrPPLuEr0sxm59EV,2K1v7kMAW5ORS0XlVlvlOs,0.173,0.969,0,-4.943,0,0.14,4.8e-6,0.73,0.11,0.368,174.165,4
Fu Manchu,Wurkin',Daredevil,217133,10,FALSE,17,1TKaUU8ooBgSW9TlyKsw6k,5bitd1CYhk9WqQHjInCjGg,3dXWEWbAH9oemokfCacYX6,0.215,0.954,7,-4.845,1,0.0568,2.94e-5,0.428,0.143,0.584,90.977,4
Fu Manchu,The Last Question,Gigantoid,474114,9,FALSE,23,1TKaUU8ooBgSW9TlyKsw6k,1UyxS2YCUDekdRWaStaTJk,0AUiFu4Sh6stPr4y8sgGsh,0.484,0.494,5,-10.544,1,0.0305,0.131,0.266,0.101,0.504,81.325,4
Fu Manchu,Make Them Believe,Start The Machine [Deluxe Edition],226280,4,FALSE,23,1TKaUU8ooBgSW9TlyKsw6k,0KK9CXcTYTMXNgb9h0HlYm,5phTfsbMXuQv4fxi25Qy9d,0.32,0.697,7,-7.398,1,0.101,0.0415,0.00523,0.114,0.663,171.441,4
Fu Manchu,Godzilla,Godzilla's / Eatin' Dust,279626,8,FALSE,48,1TKaUU8ooBgSW9TlyKsw6k,3NORT1j8JodIq57UaCJYfs,7GyCk26ieCcV2CAtheDuYF,0.298,0.77,10,-6.234,1,0.0357,0.00188,0.056,0.0814,0.336,146.18,4
Fu Manchu,Today's Too Soon (Previously Unreleased Demo Version),Start The Machine [Deluxe Edition],137293,18,FALSE,13,1TKaUU8ooBgSW9TlyKsw6k,6VINlIdNjnYgPAkLnRz8Z0,5phTfsbMXuQv4fxi25Qy9d,0.463,0.785,5,-9.327,0,0.0773,0.00211,7.53e-4,0.0814,0.758,155.725,4
Fu Manchu,Il Mostro Atomico,Clone of the Universe,1087000,7,FALSE,27,1TKaUU8ooBgSW9TlyKsw6k,6T5ZRalhnrq1QmldE3qnzl,2K1v7kMAW5ORS0XlVlvlOs,0.295,0.831,2,-6.049,1,0.0542,8.76e-4,0.706,0.112,0.161,135.029,4
Fu Manchu,Planet of the Ape Hangers,California Crossing (1st Demo),229640,6,FALSE,32,1TKaUU8ooBgSW9TlyKsw6k,4f5AMQyrLGZGgM1WOPWXXn,4NS0zFH5tJqmBADaZIMy1t,0.393,0.771,0,-5.082,1,0.0348,0.00358,0.265,0.142,0.532,131.148,4
Fu Manchu,Laserbl'ast!,Go for It...Live!,208013,2,FALSE,36,1TKaUU8ooBgSW9TlyKsw6k,3kWPLCWRyziIDr25skBQSI,1PNRXNroskKYNRuwq5BXVF,0.496,0.848,2,-6.018,1,0.084,0.00222,0.00554,0.907,0.508,119.959,4
Fu Manchu,Intelligent Worship,Clone of the Universe,187053,1,FALSE,43,1TKaUU8ooBgSW9TlyKsw6k,52tGZbGFCfWAxkkmroPaqA,2K1v7kMAW5ORS0XlVlvlOs,0.381,0.897,2,-5.784,1,0.0924,3.28e-4,0.288,0.0592,0.554,146.056,3
Fu Manchu,Written In Stone,Start The Machine [Deluxe Edition],201373,1,FALSE,37,1TKaUU8ooBgSW9TlyKsw6k,2Zm3omZlmTrcepCDpPIwIH,5phTfsbMXuQv4fxi25Qy9d,0.37,0.872,0,-5.85,0,0.0813,0.0323,5.23e-4,0.221,0.498,153.016,4
Fu Manchu,Tilt,Go for It...Live!,175893,7,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,7evnWaMWMQVsVjOCKyuy2R,1PNRXNroskKYNRuwq5BXVF,0.336,0.975,0,-4.992,0,0.0919,3.79e-4,0.399,0.783,0.395,147.503,4
Fu Manchu,At The Dojo (Demo) (Previously Unreleased Song),Start The Machine [Deluxe Edition],176333,14,FALSE,14,1TKaUU8ooBgSW9TlyKsw6k,46R6cs9mMxOpdkPSE8rSIf,5phTfsbMXuQv4fxi25Qy9d,0.457,0.902,3,-9.116,0,0.0634,3.7e-4,1.29e-4,0.141,0.416,150.489,3
Fu Manchu,Dimension Shifter,Gigantoid,272117,1,FALSE,37,1TKaUU8ooBgSW9TlyKsw6k,5ptJrl5tB4f21Ccj7Hyaqo,0AUiFu4Sh6stPr4y8sgGsh,0.299,0.737,8,-9.51,1,0.0502,9.88e-4,0.405,0.267,0.228,151.041,4
Fu Manchu,Radio Source Sagittarius,Gigantoid,234415,4,FALSE,25,1TKaUU8ooBgSW9TlyKsw6k,57M0xrCc0ymAxcuIRiE7FW,0AUiFu4Sh6stPr4y8sgGsh,0.381,0.918,7,-7.707,1,0.0542,0.00144,0.296,0.282,0.304,138.295,4
Fu Manchu,Bionic Astronautics,Signs of Infinite Power,223693,1,FALSE,14,1TKaUU8ooBgSW9TlyKsw6k,6hyKY8x7PWVHrr6DHJcqeD,22eg0L93OzuxySSKlXxJPA,0.297,0.815,5,-7.097,0,0.0453,6.25e-5,0.367,0.348,0.497,157.859,4
Fu Manchu,Moving In Stereo,We Must Obey,162173,9,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,6aZIN0dlaQWTsucMrQbz6Z,3YutKQZw7EPd6r5SNFjCP9,0.41,0.708,10,-5.785,1,0.0449,3.68e-4,0.00557,0.279,0.282,112.315,4
Fu Manchu,El Don,Return to Earth 91-93,143933,4,FALSE,11,1TKaUU8ooBgSW9TlyKsw6k,3tlbpH4GPQlYVhcQOzcbr1,5T9n2JAvInjvEg97datBm3,0.313,0.792,4,-6.149,1,0.0632,0.0623,3.6e-4,0.339,0.454,135.461,3
Fu Manchu,Here We Go (Demo) (Previously Unreleased Song),Start The Machine [Deluxe Edition],189093,13,FALSE,14,1TKaUU8ooBgSW9TlyKsw6k,11qLUPmV3GUplLfesWMwUO,5phTfsbMXuQv4fxi25Qy9d,0.529,0.839,2,-8.469,1,0.0859,0.00119,0,0.204,0.614,135.865,4
Fu Manchu,Mongoose,Godzilla's / Eatin' Dust,376293,4,FALSE,46,1TKaUU8ooBgSW9TlyKsw6k,15QdOzjkeTl4bk3Wa7vAPt,7GyCk26ieCcV2CAtheDuYF,0.417,0.748,7,-5.191,0,0.0959,9.55e-5,0.0176,0.0584,0.652,136.202,4
Fu Manchu,Gathering Speed,Daredevil,262466,3,FALSE,24,1TKaUU8ooBgSW9TlyKsw6k,4mWHAAaY3IgoR0jpFlBh6X,3dXWEWbAH9oemokfCacYX6,0.136,0.957,7,-5.784,1,0.068,6.34e-6,0.627,0.0928,0.531,155.877,4
Fu Manchu,I'm Gettin' Away (Previously Unreleased Demo Version),Start The Machine [Deluxe Edition],147266,17,FALSE,13,1TKaUU8ooBgSW9TlyKsw6k,77BOCBCXNkHsCnTUDqxA5y,5phTfsbMXuQv4fxi25Qy9d,0.457,0.803,7,-8.631,1,0.102,0.0369,0,0.174,0.624,139.775,4
Fu Manchu,Knew It All Along,We Must Obey,191453,2,FALSE,24,1TKaUU8ooBgSW9TlyKsw6k,3lzN1urQNI07107jknpZ79,3YutKQZw7EPd6r5SNFjCP9,0.313,0.987,0,-3.529,1,0.1,5.97e-5,0.0775,0.266,0.458,156.932,4
Fu Manchu,Space Sucker,Return to Earth 91-93,185666,7,FALSE,10,1TKaUU8ooBgSW9TlyKsw6k,188oQHv345RxA4wxINfH91,5T9n2JAvInjvEg97datBm3,0.338,0.844,1,-6.734,1,0.0612,0.0466,0.00587,0.0852,0.283,88.184,4
Fu Manchu,Tunnel Vision,Start The Machine [Deluxe Edition],125706,11,FALSE,15,1TKaUU8ooBgSW9TlyKsw6k,464nPtvU5sPBzF7VlDdXQ0,5phTfsbMXuQv4fxi25Qy9d,0.432,0.937,3,-6.986,1,0.0655,0.0168,0.0691,0.182,0.654,159.15,4
Fu Manchu,Foot Down and Low,California Crossing (1st Demo),253320,3,FALSE,27,1TKaUU8ooBgSW9TlyKsw6k,6rSYl7R3CIb4iPJiAQE3SA,4NS0zFH5tJqmBADaZIMy1t,0.481,0.681,0,-6.078,1,0.0374,0.00492,0.661,0.324,0.28,130.742,4
Fu Manchu,Webfoot Witch Hat,Signs of Infinite Power,271653,4,FALSE,14,1TKaUU8ooBgSW9TlyKsw6k,07hBs7VM88eklQpBWVEpXi,22eg0L93OzuxySSKlXxJPA,0.307,0.564,1,-8.423,1,0.049,0.00231,0.145,0.402,0.3,181.418,4
Fu Manchu,King of the Road,Go for It...Live!,282106,10,FALSE,38,1TKaUU8ooBgSW9TlyKsw6k,01dkRteeinmaYYaVbGZhcC,1PNRXNroskKYNRuwq5BXVF,0.366,0.948,5,-6.579,1,0.122,0.00647,0.0151,0.932,0.3,162.269,4
Fu Manchu,Let Me Out,We Must Obey,188120,3,FALSE,15,1TKaUU8ooBgSW9TlyKsw6k,6tmHozWR9o6q9aYVaTgjGw,3YutKQZw7EPd6r5SNFjCP9,0.21,0.844,0,-3.448,1,0.0937,7.95e-5,2.1e-4,0.0811,0.422,168.276,3
Fu Manchu,Bultaco,California Crossing (1st Demo),187946,7,FALSE,25,1TKaUU8ooBgSW9TlyKsw6k,3Jz413ZDrthMZVyR188B6t,4NS0zFH5tJqmBADaZIMy1t,0.391,0.819,7,-5.247,0,0.0446,7.06e-4,0.754,0.0977,0.806,125.939,4
Fu Manchu,Boogie Van,Go for It...Live!,271413,6,FALSE,28,1TKaUU8ooBgSW9TlyKsw6k,7nJzzHWylb5velm3dk4FKd,1PNRXNroskKYNRuwq5BXVF,0.47,0.808,7,-6.659,1,0.0619,0.0327,1.08e-4,0.905,0.49,141.504,4
Fu Manchu,Ojo Rojo,No One Rides For Free,229240,2,FALSE,27,1TKaUU8ooBgSW9TlyKsw6k,3fnhykZlhoeV8GRF8zDhDV,168DTXPqIzGN17SbHx4uvq,0.253,0.854,10,-6.696,1,0.0696,4.31e-5,0.0339,0.139,0.331,134.661,4
Fu Manchu,Don't Bother Knockin' (If This Van's Rockin'),Return to Earth 91-93,235466,1,FALSE,13,1TKaUU8ooBgSW9TlyKsw6k,7vZo1oshUCuU6tqx1X4C0f,5T9n2JAvInjvEg97datBm3,0.408,0.681,6,-5.458,0,0.0826,0.00388,3.36e-4,0.0645,0.344,135.67,4
Fu Manchu,Strato-Streak,Go for It...Live!,241000,9,FALSE,17,1TKaUU8ooBgSW9TlyKsw6k,0mPoFzv4bQluXetcCgqtx2,1PNRXNroskKYNRuwq5BXVF,0.416,0.913,7,-5.752,1,0.121,0.00387,0.107,0.927,0.451,131.01,4
Fu Manchu,Asphalt Risin',Go for It...Live!,203386,3,FALSE,20,1TKaUU8ooBgSW9TlyKsw6k,70CMrBdkzO7ekMhpj6FfUZ,1PNRXNroskKYNRuwq5BXVF,0.287,0.982,7,-5.477,1,0.122,3.79e-4,0.254,0.721,0.313,150.126,4
Fu Manchu,Evolution Machine,Gigantoid,304992,7,FALSE,20,1TKaUU8ooBgSW9TlyKsw6k,3FEgU21T6xTp26SfGfTYy6,0AUiFu4Sh6stPr4y8sgGsh,0.357,0.931,5,-6.76,1,0.0422,8.5e-5,0.163,0.17,0.368,146.087,4
Fu Manchu,Trapeze Freak,Daredevil,258600,1,FALSE,26,1TKaUU8ooBgSW9TlyKsw6k,7wX2SQmPu7IdlIioH5IjVT,3dXWEWbAH9oemokfCacYX6,0.211,0.965,0,-5.234,1,0.064,2.61e-5,0.022,0.12,0.541,144.215,4
Fu Manchu,Mongoose,Go for It...Live!,233000,4,FALSE,25,1TKaUU8ooBgSW9TlyKsw6k,01npp82Vf2rcY11RvZpwNM,1PNRXNroskKYNRuwq5BXVF,0.448,0.922,7,-5.983,1,0.0602,0.00471,0.00573,0.782,0.658,139.527,4
Fu Manchu,Against the Ground,Signs of Infinite Power,199733,3,FALSE,13,1TKaUU8ooBgSW9TlyKsw6k,2ON7lVoPLtzEIsn82kDzmk,22eg0L93OzuxySSKlXxJPA,0.365,0.839,0,-7.697,0,0.0491,4.03e-5,0.866,0.11,0.433,145.652,4
Fu Manchu,(I've Been) Hexed,Clone of the Universe,167720,2,FALSE,32,1TKaUU8ooBgSW9TlyKsw6k,6S7WV05jyu0xp3v9Xhpzb7,2K1v7kMAW5ORS0XlVlvlOs,0.361,0.865,2,-5.498,1,0.052,2.29e-4,0.0048,0.215,0.421,82.929,4
Fu Manchu,We Must Obey,We Must Obey,192320,1,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,0GxTyuCQG8hnTvdOzm4bo0,3YutKQZw7EPd6r5SNFjCP9,0.193,0.969,8,-4.126,1,0.14,1.03e-5,0.284,0.0899,0.266,155.587,4
Fu Manchu,Between The Lines,We Must Obey,92573,7,FALSE,14,1TKaUU8ooBgSW9TlyKsw6k,6VCWqo1wi80h1zZWxoWGSU,3YutKQZw7EPd6r5SNFjCP9,0.257,0.9,2,-3.633,1,0.0722,2.12e-4,8.47e-6,0.208,0.548,170.237,4
Fu Manchu,Slower Than Light,Clone of the Universe,205920,4,FALSE,29,1TKaUU8ooBgSW9TlyKsw6k,6MgsIDz5XjmYJiJVmNnQLa,2K1v7kMAW5ORS0XlVlvlOs,0.299,0.703,2,-7.025,1,0.0339,8e-4,0.374,0.0565,0.535,87.068,4
Fu Manchu,Eyes x 10,Signs of Infinite Power,142106,7,FALSE,12,1TKaUU8ooBgSW9TlyKsw6k,260JAxOF84L5FLV7U7saTf,22eg0L93OzuxySSKlXxJPA,0.437,0.64,2,-7.99,1,0.0431,8.92e-5,0.291,0.263,0.773,149.225,4
Fu Manchu,Vankhana (Rollin' Rooms),Return to Earth 91-93,256853,9,FALSE,10,1TKaUU8ooBgSW9TlyKsw6k,2DJP2bBhN38cvxot4CHfCb,5T9n2JAvInjvEg97datBm3,0.314,0.881,0,-6.329,1,0.0559,0.015,0.00845,0.13,0.168,138.317,4
Fu Manchu,Take It Away,Signs of Infinite Power,199773,9,FALSE,13,1TKaUU8ooBgSW9TlyKsw6k,2BCwbRp4ptNouFX1UeuohA,22eg0L93OzuxySSKlXxJPA,0.333,0.702,7,-8.354,0,0.0456,2.15e-4,0.343,0.219,0.403,160.688,4
Fu Manchu,Nowhere Left to Hide,Clone of the Universe,258880,5,FALSE,29,1TKaUU8ooBgSW9TlyKsw6k,18UvNq9YlNxzplPgMLBsJV,2K1v7kMAW5ORS0XlVlvlOs,0.436,0.715,2,-6.307,1,0.0545,0.00153,0.231,0.0737,0.319,123.442,4
Fu Manchu,Evil Eye,Go for It...Live!,285680,12,FALSE,41,1TKaUU8ooBgSW9TlyKsw6k,6WwmX57BhY3Xji99uWGjfb,1PNRXNroskKYNRuwq5BXVF,0.239,0.976,7,-6.889,1,0.177,0.00139,0.107,0.682,0.17,159.642,4
Fu Manchu,Travel Agent,Daredevil,252160,5,FALSE,24,1TKaUU8ooBgSW9TlyKsw6k,3Hbuf4tpUODwndQk9JrmgB,3dXWEWbAH9oemokfCacYX6,0.22,0.932,2,-4.427,0,0.0497,4.78e-4,0.00525,0.115,0.563,145.118,4
Fu Manchu,Senioritis,Return to Earth 91-93,162240,2,FALSE,11,1TKaUU8ooBgSW9TlyKsw6k,3b5EX1HnL4zNfjMCmwBt7P,5T9n2JAvInjvEg97datBm3,0.292,0.939,3,-6.145,0,0.112,0.00941,0.104,0.232,0.229,107.517,4
Fu Manchu,Saturn III,Go for It...Live!,508506,22,FALSE,19,1TKaUU8ooBgSW9TlyKsw6k,2un7g0i6iWq7h1YrUWwrT7,1PNRXNroskKYNRuwq5BXVF,0.276,0.887,7,-6.727,1,0.0752,0.00149,0.18,0.687,0.46,129.653,4
Fu Manchu,Pinbuster,Return to Earth 91-93,134306,8,FALSE,10,1TKaUU8ooBgSW9TlyKsw6k,65b8tqtOx6J2hhlh1b38OZ,5T9n2JAvInjvEg97datBm3,0.355,0.862,10,-7.025,0,0.049,1.17e-4,0.0331,0.113,0.516,100.062,4
Fu Manchu,Pick-Up Summer,Return to Earth 91-93,153200,3,FALSE,11,1TKaUU8ooBgSW9TlyKsw6k,4LWNu41Co6O3z001AsMWad,5T9n2JAvInjvEg97datBm3,0.247,0.888,2,-6.222,1,0.0657,0.00598,0.045,0.581,0.363,156.174,4
Fu Manchu,Ojo Rojo,Return to Earth 91-93,224320,5,FALSE,13,1TKaUU8ooBgSW9TlyKsw6k,6ahMOBok8M9LJRE5dSxthv,5T9n2JAvInjvEg97datBm3,0.245,0.922,4,-5.283,1,0.11,0.144,0.0616,0.125,0.383,139.93,4
Fu Manchu,Anxiety Reducer,Gigantoid,296053,3,FALSE,28,1TKaUU8ooBgSW9TlyKsw6k,5oJSwiBtNeTeDxoWdIWonK,0AUiFu4Sh6stPr4y8sgGsh,0.395,0.784,2,-7.308,1,0.0297,0.00245,0.0027,0.233,0.647,160.142,4
Fu Manchu,Separate Kingdom,California Crossing (1st Demo),245026,1,FALSE,35,1TKaUU8ooBgSW9TlyKsw6k,2zBLMqEK5lDTDQoGL2rzyH,4NS0zFH5tJqmBADaZIMy1t,0.603,0.682,7,-5.504,0,0.0372,0.00635,0.275,0.21,0.558,128.303,4
Fu Manchu,Shine It On,No One Rides For Free,150133,7,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,6qc5gAks3YKrdRLNbNmgQp,168DTXPqIzGN17SbHx4uvq,0.371,0.7,5,-7.53,0,0.0604,1.54e-4,0.0139,0.0895,0.597,115.288,4
Fu Manchu,Snakebellies,No One Rides For Free,290600,8,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,7LJNCzTCrQA8UEAeSl8XYi,168DTXPqIzGN17SbHx4uvq,0.236,0.939,0,-7.378,0,0.0424,8.8e-6,0.528,0.175,0.592,108.365,4
Fu Manchu,Egor,Daredevil,216000,9,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,2oTKlcjoW9WyHTcVYw1GsK,3dXWEWbAH9oemokfCacYX6,0.181,0.951,2,-4.842,0,0.0866,5.27e-5,0.11,0.0735,0.727,191.085,4
Fu Manchu,Weird Beard,Go for It...Live!,275626,20,FALSE,15,1TKaUU8ooBgSW9TlyKsw6k,5sC3rJk1mbHB7zTHQpSZiS,1PNRXNroskKYNRuwq5BXVF,0.406,0.856,0,-7.196,1,0.0603,0.00643,0.0128,0.787,0.459,140.758,4
Fu Manchu,Module Overload,Godzilla's / Eatin' Dust,256000,6,FALSE,29,1TKaUU8ooBgSW9TlyKsw6k,6IFASRneEUhkjQN83vwwfy,7GyCk26ieCcV2CAtheDuYF,0.451,0.77,0,-7.983,1,0.0351,0.0042,0.00598,0.113,0.715,132.985,4
Fu Manchu,Hey (Previously Unreleased Demo Version),Start The Machine [Deluxe Edition],123000,16,FALSE,14,1TKaUU8ooBgSW9TlyKsw6k,1PrTfXHiIfB7t6ADSVoyMw,5phTfsbMXuQv4fxi25Qy9d,0.54,0.642,5,-9.56,0,0.0584,0.0148,0,0.127,0.774,145.335,4
Fu Manchu,Hang On,Go for It...Live!,216973,13,FALSE,16,1TKaUU8ooBgSW9TlyKsw6k,3fEcVhB09WqaLdNgztLX26,1PNRXNroskKYNRuwq5BXVF,0.367,0.949,10,-7.634,0,0.0708,0.00398,0.0649,0.956,0.704,159.588,4
Fu Manchu,Push Button Magic,Daredevil,296608,11,FALSE,17,1TKaUU8ooBgSW9TlyKsw6k,7qDYs71V4h4azQGfthgD7p,3dXWEWbAH9oemokfCacYX6,0.306,0.705,7,-5.848,1,0.0356,4.56e-5,0.211,0.199,0.568,113.981,5
Fu Manchu,California Crossing,Go for It...Live!,213386,15,FALSE,26,1TKaUU8ooBgSW9TlyKsw6k,6K7kwwEWDFGyU7x1PGU3qj,1PNRXNroskKYNRuwq5BXVF,0.262,0.962,7,-5.459,1,0.0867,0.00335,0.00211,0.644,0.179,174.372,4
Fu Manchu,Land of Giants,We Must Obey,236173,6,FALSE,14,1TKaUU8ooBgSW9TlyKsw6k,68yweRqRJeiXqe89z9KoUK,3YutKQZw7EPd6r5SNFjCP9,0.346,0.846,5,-4.981,1,0.0624,0.00064899999999999995,0.0193,0.0668,0.484,116.789,4
Fu Manchu,Written In Stone (Previously Unreleased Demo Version),Start The Machine [Deluxe Edition],207253,15,FALSE,14,1TKaUU8ooBgSW9TlyKsw6k,6ghsKCcI6xO1N5Cdw8gOPl,5phTfsbMXuQv4fxi25Qy9d,0.416,0.729,7,-9.734,1,0.048,4.17e-4,0.123,0.0703,0.507,152.618,4
Fu Manchu,Time To Fly,No One Rides For Free,184893,1,FALSE,24,1TKaUU8ooBgSW9TlyKsw6k,4eXNKUBOArzvXUbSwHelRz,168DTXPqIzGN17SbHx4uvq,0.325,0.934,5,-6.92,0,0.0759,4.91e-5,0.00319,0.278,0.602,146.986,4
Fu Manchu,Steel.Beast.Defeated,Signs of Infinite Power,227786,2,FALSE,14,1TKaUU8ooBgSW9TlyKsw6k,14x96pIyVVDwwYQtvLGMlD,22eg0L93OzuxySSKlXxJPA,0.387,0.883,0,-7.706,1,0.0604,6.89e-5,0.943,0.188,0.456,139.131,4
Fu Manchu,Downtown in Dogtown,Go for It...Live!,236960,5,FALSE,19,1TKaUU8ooBgSW9TlyKsw6k,2t6JbXytBthzl2SFyZe4au,1PNRXNroskKYNRuwq5BXVF,0.291,0.956,7,-7.41,1,0.112,0.0164,0.00202,0.9,0.203,168.956,4
Fu Manchu,I Can't Hear You,Start The Machine [Deluxe Edition],87200,2,FALSE,23,1TKaUU8ooBgSW9TlyKsw6k,0e4gRGYDJXOVlEvvUVWnHe,5phTfsbMXuQv4fxi25Qy9d,0.279,0.835,10,-7.539,0,0.116,0.0408,5.43e-4,0.184,0.631,186.529,4
Fu Manchu,Over the Edge,Go for It...Live!,332360,16,FALSE,17,1TKaUU8ooBgSW9TlyKsw6k,61SRBSXjB5QPiUhuC2ngtK,1PNRXNroskKYNRuwq5BXVF,0.524,0.934,5,-6.394,0,0.0812,0.00254,0.00154,0.68,0.53,133.307,4
Fu Manchu,Invaders on My Back,Gigantoid,146183,2,FALSE,29,1TKaUU8ooBgSW9TlyKsw6k,3SWxqCzyRHM8EcDhhiBEEd,0AUiFu4Sh6stPr4y8sgGsh,0.372,0.955,11,-6.378,0,0.0629,5.58e-5,0.00633,0.184,0.631,148.074,4
Fu Manchu,Wiz Kid,California Crossing (1st Demo),265040,9,FALSE,26,1TKaUU8ooBgSW9TlyKsw6k,4764EqChMRL5Pmi6DXsXZV,4NS0zFH5tJqmBADaZIMy1t,0.408,0.899,0,-6.429,1,0.031,0.00338,0.0974,0.244,0.535,126.098,4
Fu Manchu,Hell on Wheels,Go for It...Live!,286640,1,FALSE,30,1TKaUU8ooBgSW9TlyKsw6k,1qVvoQzmg59qZseVZSvn2r,1PNRXNroskKYNRuwq5BXVF,0.317,0.966,7,-6.3,1,0.144,0.0128,0.00147,0.643,0.229,169.89,4
Fu Manchu,Godzilla,Go for It...Live!,337266,18,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,4lx6Kw5TltbwpskYCCgnFh,1PNRXNroskKYNRuwq5BXVF,0.286,0.964,5,-5.407,0,0.15,0.0172,0.0522,0.975,0.414,158.951,4
Fu Manchu,Shift Kicker,Godzilla's / Eatin' Dust,182733,2,FALSE,31,1TKaUU8ooBgSW9TlyKsw6k,2L1Fopvkm0yPiDf67sMscY,7GyCk26ieCcV2CAtheDuYF,0.154,0.953,2,-4.749,1,0.101,4.12e-6,0.655,0.153,0.307,171.406,4
Fu Manchu,The Answer Lies,California Crossing (1st Demo),328080,8,FALSE,18,1TKaUU8ooBgSW9TlyKsw6k,73Cb9MykadlN8ZMlsBXF4e,4NS0zFH5tJqmBADaZIMy1t,0.606,0.56,8,-7.995,1,0.0335,0.00173,0.408,0.0867,0.781,128.744,4
Fu Manchu,Shake It Loose,We Must Obey,252226,5,FALSE,17,1TKaUU8ooBgSW9TlyKsw6k,3jl4NiBtUaDPGlopOSa6YK,3YutKQZw7EPd6r5SNFjCP9,0.377,0.935,9,-5.178,0,0.0646,5.3e-5,0.121,0.165,0.434,158.687,4
